match_id,season,start_date,venue,inning,ball,batting_team,bowling_team,batsman,non_striker,bowler,batsman_runs,extras,wides,noballs,byes,legbyes,penalty,dismissal_kind,player_dismissed,is_wkt,total_runs,over,is_one,is_two,is_three,is_dot,is_four,is_six,bowler_wkt,bat_fantasy_pts,ball_fantasy_pts,batting_style,bowling_style,ball_speed,line,length,shot,fielder_name
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,14.1,Scotland,Bangladesh,Darcey Carter,Sarah Bryce,Mst. Ritu Moni,0,0,0,0,0,0,,,,0,0,15,0,0,0,1,0,0,0,0,0,Right-hand bat,right arm medium fast,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,14.2,Scotland,Bangladesh,Darcey Carter,Sarah Bryce,Mst. Ritu Moni,0,0,0,0,0,0,,caught,Darcey Carter,1,0,15,0,0,0,1,0,0,1,0,25,Right-hand bat,right arm medium fast,,,,,Fahima Khatun
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,14.3,Scotland,Bangladesh,Lorna Jack-Brown,Abtaha Maqsood,Mst. Ritu Moni,0,0,0,0,0,0,,,,0,0,15,0,0,0,1,0,0,0,0,0,Right-hand bat,right arm medium fast,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,14.4,Scotland,Bangladesh,Lorna Jack-Brown,Abtaha Maqsood,Mst. Ritu Moni,0,0,0,0,0,0,,,,0,0,15,0,0,0,1,0,0,0,0,0,Right-hand bat,right arm medium fast,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,14.5,Scotland,Bangladesh,Sarah Bryce,Lorna Jack-Brown,Mst. Ritu Moni,1,0,0,0,0,0,,,,0,1,15,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,14.6,Scotland,Bangladesh,Sarah Bryce,Lorna Jack-Brown,Mst. Ritu Moni,0,0,0,0,0,0,,,,0,0,15,0,0,0,1,0,0,0,0,0,Right-hand bat,right arm medium fast,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,15.1,Scotland,Bangladesh,Sarah Bryce,Lorna Jack-Brown,Fahima Khatun,1,0,0,0,0,0,,,,0,1,16,1,0,0,0,0,0,0,5,0,Right-hand bat,right arm leg break,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,15.2,Scotland,Bangladesh,Lorna Jack-Brown,Sarah Bryce,Fahima Khatun,2,0,0,0,0,0,,,,0,2,16,0,1,0,0,0,0,0,2,0,Right-hand bat,right arm leg break,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,15.3,Scotland,Bangladesh,Lorna Jack-Brown,Sarah Bryce,Fahima Khatun,1,0,0,0,0,0,,,,0,1,16,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,15.4,Scotland,Bangladesh,Sarah Bryce,Lorna Jack-Brown,Fahima Khatun,1,0,0,0,0,0,,,,0,1,16,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,15.5,Scotland,Bangladesh,Lorna Jack-Brown,Sarah Bryce,Fahima Khatun,1,0,0,0,0,0,,,,0,1,16,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,15.6,Scotland,Bangladesh,Lorna Jack-Brown,Sarah Bryce,Fahima Khatun,0,1,1,0,0,0,,,,0,1,16,0,0,0,0,0,0,0,0,4,Right-hand bat,right arm leg break,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,15.6,Scotland,Bangladesh,Lorna Jack-Brown,Sarah Bryce,Fahima Khatun,0,0,0,0,0,0,,,,0,0,16,0,0,0,1,0,0,0,0,4,Right-hand bat,right arm leg break,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,16.1,Scotland,Bangladesh,Sarah Bryce,Lorna Jack-Brown,Mst. Ritu Moni,1,0,0,0,0,0,,,,0,1,17,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,16.2,Scotland,Bangladesh,Lorna Jack-Brown,Sarah Bryce,Mst. Ritu Moni,0,0,0,0,0,0,,,,0,0,17,0,0,0,1,0,0,0,0,0,Right-hand bat,right arm medium fast,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,16.3,Scotland,Bangladesh,Lorna Jack-Brown,Sarah Bryce,Mst. Ritu Moni,1,0,0,0,0,0,,,,0,1,17,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,16.4,Scotland,Bangladesh,Sarah Bryce,Lorna Jack-Brown,Mst. Ritu Moni,1,0,0,0,0,0,,,,0,1,17,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,16.5,Scotland,Bangladesh,Lorna Jack-Brown,Sarah Bryce,Mst. Ritu Moni,0,0,0,0,0,0,,,,0,0,17,0,0,0,1,0,0,0,0,0,Right-hand bat,right arm medium fast,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,16.6,Scotland,Bangladesh,Lorna Jack-Brown,Sarah Bryce,Mst. Ritu Moni,1,0,0,0,0,0,,,,0,1,17,1,0,0,0,0,0,0,1,6,Right-hand bat,right arm medium fast,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,17.1,Scotland,Bangladesh,Lorna Jack-Brown,Sarah Bryce,Rabeya Khan,1,0,0,0,0,0,,,,0,1,18,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,17.2,Scotland,Bangladesh,Sarah Bryce,Lorna Jack-Brown,Rabeya Khan,1,0,0,0,0,0,,,,0,1,18,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm leg break,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,17.3,Scotland,Bangladesh,Sarah Bryce,Lorna Jack-Brown,Rabeya Khan,2,0,0,0,0,0,,,,0,2,18,0,1,0,0,0,0,0,2,0,Right-hand bat,right arm leg break,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,17.4,Scotland,Bangladesh,Lorna Jack-Brown,Sarah Bryce,Rabeya Khan,2,0,0,0,0,0,,,,0,2,18,0,1,0,0,0,0,0,2,0,Right-hand bat,right arm leg break,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,17.5,Scotland,Bangladesh,Lorna Jack-Brown,Sarah Bryce,Rabeya Khan,0,0,0,0,0,0,,stumped,Lorna Jack-Brown,1,0,18,0,0,0,1,0,0,1,-2,25,Right-hand bat,right arm leg break,,,,,Nigar Sultana Joty
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,17.6,Scotland,Bangladesh,Katherine Fraser,Sarah Bryce,Rabeya Khan,1,0,0,0,0,0,,,,0,1,18,1,0,0,0,0,0,0,1,4,Right-hand bat,right arm leg break,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,18.1,Scotland,Bangladesh,Katherine Fraser,Sarah Bryce,Nahida Akter,1,0,0,0,0,0,,,,0,1,19,1,0,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,18.2,Scotland,Bangladesh,Sarah Bryce,Katherine Fraser,Nahida Akter,2,0,0,0,0,0,,,,0,2,19,0,1,0,0,0,0,0,2,0,Right-hand bat,slow left arm orthodox,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,18.3,Scotland,Bangladesh,Sarah Bryce,Katherine Fraser,Nahida Akter,1,0,0,0,0,0,,,,0,1,19,1,0,0,0,0,0,0,1,0,Right-hand bat,slow left arm orthodox,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,18.4,Scotland,Bangladesh,Katherine Fraser,Sarah Bryce,Nahida Akter,0,0,0,0,0,0,,,,0,0,19,0,0,0,1,0,0,0,0,0,Right-hand bat,slow left arm orthodox,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,18.5,Scotland,Bangladesh,Katherine Fraser,Sarah Bryce,Nahida Akter,0,0,0,0,0,0,,caught,Katherine Fraser,1,0,19,0,0,0,1,0,0,1,0,25,Right-hand bat,slow left arm orthodox,,,,,Rabeya Khan
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,18.6,Scotland,Bangladesh,Abtaha Maqsood,Olivia Bell,Nahida Akter,1,0,0,0,0,0,,,,0,1,19,1,0,0,0,0,0,0,1,4,Right-hand bat,slow left arm orthodox,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,19.1,Scotland,Bangladesh,Abtaha Maqsood,Sarah Bryce,Marufa Akter,1,0,0,0,0,0,,,,0,1,20,1,0,0,0,0,0,0,1,0,Right-hand bat,right arm medium fast,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,19.2,Scotland,Bangladesh,Sarah Bryce,Abtaha Maqsood,Marufa Akter,2,0,0,0,0,0,,,,0,2,20,0,1,0,0,0,0,0,2,0,Right-hand bat,right arm medium fast,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,19.3,Scotland,Bangladesh,Sarah Bryce,Abtaha Maqsood,Marufa Akter,0,0,0,0,0,0,,,,0,0,20,0,0,0,1,0,0,0,0,0,Right-hand bat,right arm medium fast,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,19.4,Scotland,Bangladesh,Sarah Bryce,Abtaha Maqsood,Marufa Akter,2,0,0,0,0,0,,,,0,2,20,0,1,0,0,0,0,0,2,0,Right-hand bat,right arm medium fast,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,19.5,Scotland,Bangladesh,Sarah Bryce,Abtaha Maqsood,Marufa Akter,2,0,0,0,0,0,,,,0,2,20,0,1,0,0,0,0,0,2,0,Right-hand bat,right arm medium fast,,,,,
1432422,2024,10/3/2024,Sharjah Cricket Stadium,2,19.6,Scotland,Bangladesh,Sarah Bryce,Abtaha Maqsood,Marufa Akter,1,0,0,0,0,0,,,,0,1,20,1,0,0,0,0,0,0,1,4,Right-hand bat,right arm medium fast,,,,,
